volume,close,returns,vix_close,credit_spreads_high_yield_spread,growth_nonfarm_payrolls,growth_unemployment_rate,growth_manufacturing_capacity_util,growth_industrial_production,growth_retail_sales,growth_gdp,growth_consumer_sentiment,inflation_cpi,inflation_breakeven_5y,liquidity_m2_money_supply,liquidity_ted_spread,market_dxy,market_tips_10y,market_gdp_nowcast,market_wti_crude,yield_curve_treasury_2y,yield_curve_treasury_10y,yield_curve_yield_spread_10y_2y,yield_curve_fed_funds_rate,lagged_vol,target_vol,abs_return
59280,2.289,0.0035010976681787162,14.010000228881836,3.98,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.52,15184.1,0.32,116.0586,0.16,1.7394,55.9,1.58,1.77,0.19,1.83,0.018446867763034464,0.017586303615124498,0.0035010976681787162
61946,2.323,0.014744412817842346,13.710000038146973,3.96,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.52,15184.1,0.3,116.1278,0.15,1.7394,56.11,1.58,1.77,0.19,1.83,0.017586303615124498,0.01616100436651983,0.014744412817842346
37251,2.315,-0.0034497662500747347,12.649999618530273,3.89,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.55,15184.1,0.3,116.0774,0.15,1.7394,56.52,1.63,1.8,0.17,1.83,0.01616100436651983,0.01578095341341148,0.0034497662500747347
181791,2.564,0.016912890852640812,13.109999656677246,3.85,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.53,15184.1,0.32,116.0222,0.21,1.7394,55.6,1.64,1.85,0.21,1.83,0.01578095341341148,0.01692474244492121,0.016912890852640812
237635,2.635,0.027314642934901875,13.199999809265137,3.86,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.51,15184.1,0.33,115.9797,0.23,1.7394,55.34,1.64,1.84,0.2,1.83,0.01692474244492121,0.0162631774993047,0.027314642934901875
166582,2.695,0.02251502236763477,12.329999923706055,3.96,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.47,15184.1,0.32,116.1636,0.21,1.7394,54.85,1.61,1.78,0.17,1.83,0.0162631774993047,0.019971765701485292,0.02251502236763477
170547,2.637,-0.021756296989810815,13.220000267028809,4.15,151460.0,3.6,76.4496,101.4281,510648.0,21933.217,95.5,257.155,1.44,15184.1,0.39,115.9125,0.15,1.7394,54.02,1.52,1.69,0.17,1.83,0.019971765701485292,0.01951893668723234,0.021756296989810815
174402,2.7,0.023609865639133885,12.300000190734863,4.09,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.5,15296.0,0.4,115.7312,0.14,1.7394,56.04,1.56,1.73,0.17,1.55,0.01951893668723234,0.01766254676891677,0.023609865639133885
183983,2.826,0.009957408019046203,12.829999923706055,3.99,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.56,15296.0,0.41,115.8624,0.15,1.7394,56.33,1.6,1.79,0.19,1.55,0.01766254676891677,0.016170516209835128,0.009957408019046203
165185,2.869,0.015101252736892072,13.100000381469727,3.97,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.58,15296.0,0.36,116.1138,0.18,1.7394,57.04,1.63,1.86,0.23,1.55,0.016170516209835128,0.017528802651794465,0.015101252736892072
138465,2.83,-0.013686825344081544,12.619999885559082,4.02,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.57,15296.0,0.37,116.1004,0.15,1.7394,56.15,1.61,1.81,0.2,1.55,0.017528802651794465,0.017816701046777128,0.013686825344081544
207910,2.79,-0.014235115821871985,12.729999542236328,3.96,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.61,15296.0,0.37,116.1172,0.23,1.7394,56.91,1.68,1.92,0.24,1.55,0.017816701046777128,0.01614726567923459,0.014235115821871985
113216,2.789,-0.0003584871879223296,12.069999694824219,4.0,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.63,15296.0,0.38,116.3436,0.23,1.7394,57.02,1.68,1.94,0.26,1.55,0.01614726567923459,0.01623489417727581,0.0003584871879223296
154959,2.643,-0.015766092338675958,12.6899995803833,3.99,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.63,15296.0,0.38,116.3436,0.23,1.7394,57.02,1.68,1.94,0.26,1.55,0.01623489417727581,0.01482236078482418,0.015766092338675958
118957,2.626,-0.0064528597415476376,12.680000305175781,4.0,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.6,15296.0,0.35,116.5837,0.22,1.7394,56.67,1.66,1.92,0.26,1.55,0.01482236078482418,0.015110807216134663,0.0064528597415476376
125145,2.665,0.014742281737203431,13.0,4.05,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.58,15296.0,0.37,116.8397,0.22,1.7394,56.88,1.63,1.88,0.25,1.55,0.015110807216134663,0.01497979193756051,0.014742281737203431
164510,2.627,-0.014361546914405096,13.050000190734863,4.08,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.54,15296.0,0.36,116.8022,0.2,1.7394,56.57,1.58,1.82,0.24,1.55,0.01497979193756051,0.015830052406234002,0.014361546914405096
128240,2.675,0.0181068696445671,12.050000190734863,4.06,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.52,15296.0,0.36,116.4401,0.21,1.7394,57.54,1.61,1.84,0.23,1.55,0.015830052406234002,0.02080294701541936,0.0181068696445671
117310,2.547,-0.03548386152386689,12.460000038146973,4.09,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.54,15296.0,0.36,116.3625,0.18,1.7394,56.82,1.6,1.81,0.21,1.55,0.02080294701541936,0.01931467176913198,0.03548386152386689
103453,2.507,-0.015829376821163654,12.859999656677246,4.12,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.53,15296.0,0.35,116.5391,0.16,1.7394,54.93,1.6,1.79,0.19,1.55,0.01931467176913198,0.022331762638203523,0.015829376821163654
81290,2.576,0.027150989065950898,12.779999732971191,4.18,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.51,15296.0,0.36,116.828,0.13,1.7394,56.71,1.56,1.73,0.17,1.55,0.022331762638203523,0.02021054500437637,0.027150989065950898
71359,2.578,0.0007760962748884511,13.130000114440918,4.17,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.53,15296.0,0.36,116.7435,0.14,1.7394,58.36,1.6,1.77,0.17,1.55,0.02021054500437637,0.025950547287777553,0.0007760962748884511
120411,2.696,0.044755288533065166,12.34000015258789,4.13,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.53,15296.0,0.37,116.9137,0.15,1.7394,57.68,1.61,1.77,0.16,1.55,0.025950547287777553,0.03417103534471122,0.044755288533065166
190776,2.571,-0.05339144179439676,11.869999885559082,4.08,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.53,15296.0,0.34,117.0098,0.14,1.7394,57.79,1.61,1.76,0.15,1.55,0.03417103534471122,0.03130844948761497,0.05339144179439676
173979,2.531,-0.015680446720765497,11.539999961853027,4.05,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.52,15296.0,0.34,117.0513,0.12,1.7394,58.25,1.58,1.74,0.16,1.55,0.03130844948761497,0.028538562922964826,0.015680446720765497
116329,2.495,-0.014325752359504994,11.75,3.99,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.54,15296.0,0.32,117.1273,0.14,1.7394,58.12,1.63,1.77,0.14,1.55,0.028538562922964826,0.03442410388050735,0.014325752359504994
162835,2.313,-0.06324066242197114,12.619999885559082,4.01,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.5,15296.0,0.35,117.1204,0.17,1.7394,58.12,1.61,1.78,0.17,1.55,0.03442410388050735,0.03226830083410609,0.06324066242197114
144588,2.346,0.0034158871814069505,14.90999984741211,4.03,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.54,15296.0,0.33,116.9647,0.18,1.7394,55.97,1.61,1.83,0.22,1.55,0.03226830083410609,0.0375797511731272,0.0034158871814069505
220604,2.453,0.04460001504506845,15.960000038146973,4.14,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.51,15296.0,0.35,116.8898,0.09,1.7394,56.15,1.53,1.72,0.19,1.55,0.0375797511731272,0.034600891726626865,0.04460001504506845
145252,2.407,-0.018930606475417326,14.800000190734863,4.02,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.54,15296.0,0.37,116.692,0.11,1.7394,58.46,1.58,1.77,0.19,1.55,0.034600891726626865,0.03163382868874813,0.018930606475417326
127713,2.42,0.005386381367660091,14.520000457763672,4.0,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.55,15296.0,0.38,116.3838,0.13,1.7394,58.42,1.58,1.8,0.22,1.55,0.03163382868874813,0.03043166525842653,0.005386381367660091
134759,2.35,-0.029352212012527336,13.619999885559082,3.89,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.59,15296.0,0.39,116.5381,0.15,1.7394,59.2,1.61,1.84,0.23,1.55,0.03043166525842653,0.02882860650271065,0.029352212012527336
152531,2.242,0.012567490363522954,15.859999656677246,3.88,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.59,15296.0,0.38,116.3283,0.14,1.7394,58.99,1.63,1.83,0.2,1.55,0.02882860650271065,0.027229497555239946,0.012567490363522954
127091,2.275,0.014611727752945485,15.680000305175781,3.84,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.59,15296.0,0.36,116.2542,0.14,1.7394,59.22,1.65,1.85,0.2,1.55,0.027229497555239946,0.024686978904679822,0.014611727752945485
100760,2.263,-0.005288685751513419,14.989999771118164,3.83,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.6,15296.0,0.35,116.1478,0.1,1.7394,58.74,1.61,1.79,0.18,1.55,0.024686978904679822,0.025574336258089112,0.005288685751513419
135755,2.329,0.02874762425080368,13.9399995803833,3.7,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.62,15296.0,0.36,115.8741,0.18,1.7394,59.18,1.66,1.9,0.24,1.55,0.025574336258089112,0.023742671682766326,0.02874762425080368
106456,2.307,-0.00949101171058741,12.630000114440918,3.71,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.62,15296.0,0.36,115.6967,0.12,1.7394,60.11,1.61,1.82,0.21,1.55,0.023742671682766326,0.022583678256533325,0.00949101171058741
94047,2.352,0.018451499664022136,12.140000343322754,3.62,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.36,115.555,0.16,1.7394,60.21,1.65,1.89,0.24,1.55,0.022583678256533325,0.0215953898681712,0.018451499664022136
94670,2.322,-0.012837146760680606,12.289999961853027,3.58,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.65,15296.0,0.37,115.5553,0.14,1.7394,60.88,1.63,1.89,0.26,1.55,0.0215953898681712,0.020764604021932483,0.012837146760680606
83748,2.285,-0.016062858929531736,12.579999923706055,3.51,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.68,15296.0,0.38,115.6618,0.16,1.7394,60.93,1.63,1.92,0.29,1.55,0.020764604021932483,0.01878374960823101,0.016062858929531736
112964,2.282,-0.0013137729062841275,12.5,3.54,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.68,15296.0,0.39,115.5988,0.15,1.7394,61.3,1.62,1.92,0.3,1.55,0.01878374960823101,0.019233596800342107,0.0013137729062841275
73392,2.329,0.02038673946232021,12.510000228881836,3.53,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.38,115.7598,0.15,1.7394,60.43,1.63,1.92,0.29,1.55,0.019233596800342107,0.019634183898797553,0.02038673946232021
57830,2.212,-0.020139414175310195,12.609999656677246,3.52,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.39,115.8059,0.18,1.7394,60.51,1.64,1.93,0.29,1.55,0.019634183898797553,0.018351845467423897,0.020139414175310195
25185,2.183,-0.013197006092281659,12.670000076293945,3.53,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.41,115.8059,0.15,1.7394,61.17,1.62,1.9,0.28,1.55,0.018351845467423897,0.01781328983844718,0.013197006092281659
96139,2.263,0.012002811358547482,12.649999618530273,3.53,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.66,15296.0,0.41,115.634,0.16,1.7394,61.72,1.64,1.9,0.26,1.55,0.01781328983844718,0.016361002160339116,0.012002811358547482
185590,2.245,-0.00798584545718259,13.430000305175781,3.56,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.4,115.22,0.15,1.7394,61.76,1.59,1.88,0.29,1.55,0.016361002160339116,0.017588003705347726,0.00798584545718259
98265,2.194,-0.025648200071556625,14.819999694824219,3.6,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.66,15296.0,0.37,114.9631,0.15,1.7394,61.66,1.58,1.9,0.32,1.55,0.017588003705347726,0.015920563508300137,0.025648200071556625
94069,2.183,-0.00502628428523171,13.779999732971191,3.6,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.68,15296.0,0.37,114.669,0.15,1.7394,61.14,1.58,1.92,0.34,1.55,0.015920563508300137,0.01565250752589515,0.00502628428523171
126191,2.133,-0.021336616473269256,12.470000267028809,3.56,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.72,15296.0,0.39,114.9745,0.08,1.7394,61.17,1.58,1.88,0.3,1.55,0.01565250752589515,0.014158237816829858,0.021336616473269256
110906,2.114,-0.008947552041167652,14.020000457763672,3.61,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.69,15296.0,0.38,114.9867,0.03,1.7394,63.0,1.53,1.8,0.27,1.55,0.014158237816829858,0.01586110567672995,0.008947552041167652
103397,2.153,0.014032035661106746,13.850000381469727,3.57,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.69,15296.0,0.34,114.9557,0.06,1.7394,63.27,1.54,1.81,0.27,1.55,0.01586110567672995,0.014396623414722443,0.014032035661106746
111845,2.149,-0.001859600721852549,13.789999961853027,3.54,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.37,115.1477,0.09,1.7394,62.7,1.54,1.83,0.29,1.55,0.014396623414722443,0.01333423306384147,0.001859600721852549
134063,2.155,0.0027881058953375783,13.449999809265137,3.5,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.68,15296.0,0.32,115.1328,0.12,1.7394,59.65,1.58,1.87,0.29,1.55,0.01333423306384147,0.012499999421553802,0.0027881058953375783
122474,2.166,0.0050914250230878885,12.539999961853027,3.49,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.34,115.2331,0.11,1.7394,59.56,1.58,1.85,0.27,1.55,0.012499999421553802,0.013990428759843711,0.0050914250230878885
151783,2.207,0.01875197869580041,12.5600004196167,3.48,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.33,115.0677,0.07,1.7394,59.02,1.56,1.83,0.27,1.55,0.013990428759843711,0.012673971175853999,0.01875197869580041
117534,2.189,0.00045693398099104764,12.319999694824219,3.48,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.7,15296.0,0.29,115.0342,0.08,1.7394,58.17,1.58,1.85,0.27,1.55,0.012673971175853999,0.011539005567471887,0.00045693398099104764
138505,2.186,-0.0013714287863790956,12.390000343322754,3.45,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.7,15296.0,0.3,115.0239,0.05,1.7394,58.34,1.58,1.82,0.24,1.55,0.011539005567471887,0.01466729551561026,0.0013714287863790956
122141,2.134,-0.02407523687478516,12.420000076293945,3.44,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.67,15296.0,0.3,114.9528,0.04,1.7394,57.86,1.56,1.79,0.23,1.55,0.01466729551561026,0.017892971206687747,0.02407523687478516
127632,2.065,-0.032867926466565466,12.319999694824219,3.42,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.68,15296.0,0.31,115.0006,0.07,1.7394,58.52,1.58,1.81,0.23,1.55,0.017892971206687747,0.018448303583035005,0.032867926466565466
123843,2.003,-0.030484169729314767,12.100000381469727,3.39,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.68,15296.0,0.29,115.0656,0.09,1.7394,58.55,1.58,1.84,0.26,1.55,0.018448303583035005,0.016702643479754815,0.030484169729314767
115451,1.917,-0.010895049405066947,12.850000381469727,3.47,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.66,15296.0,0.28,115.1876,0.04,1.7394,58.25,1.53,1.78,0.25,1.55,0.016702643479754815,0.01605850586734186,0.010895049405066947
90390,1.919,0.0010427529620555044,12.90999984741211,3.49,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.28,115.2273,0.05,1.7394,56.76,1.53,1.77,0.24,1.55,0.01605850586734186,0.016912819742559343,0.0010427529620555044
87177,1.941,0.011399087161310413,12.979999542236328,3.58,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.27,115.5545,0.04,1.7394,55.51,1.51,1.74,0.23,1.55,0.016912819742559343,0.01786836722922489,0.011399087161310413
61451,1.886,-0.028745119975607518,14.5600004196167,3.68,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.62,15296.0,0.29,115.5556,0.02,1.7394,54.09,1.49,1.7,0.21,1.55,0.01786836722922489,0.017420554588368782,0.028745119975607518
130102,1.887,-0.02615211803844564,18.229999542236328,4.03,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.56,15296.0,0.25,115.8004,-0.02,1.7394,53.09,1.44,1.61,0.17,1.55,0.017420554588368782,0.019642334865059133,0.02615211803844564
142570,1.917,0.015773197677094314,16.280000686645508,3.86,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.59,15296.0,0.23,115.7239,0.0,1.7394,53.33,1.45,1.65,0.2,1.55,0.019642334865059133,0.018445935785180754,0.015773197677094314
129908,1.879,-0.020021743632179206,16.389999389648438,3.83,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.58,15296.0,0.25,115.7003,-0.04,1.7394,53.29,1.42,1.6,0.18,1.55,0.018445935785180754,0.01831321069280111,0.020021743632179206
149594,1.826,-0.028611938258551513,15.489999771118164,3.95,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.59,15296.0,0.22,115.8077,-0.07,1.7394,52.19,1.41,1.57,0.16,1.55,0.01831321069280111,0.0189597317782023,0.028611938258551513
94526,1.843,0.00926689651490946,18.84000015258789,4.03,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.6,15296.0,0.23,115.7345,-0.14,1.7394,51.58,1.33,1.51,0.18,1.55,0.0189597317782023,0.01738252974947787,0.00926689651490946
110694,1.829,-0.016269339330578312,17.969999313354492,3.97,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.56,15296.0,0.2,116.1172,-0.09,1.7394,50.06,1.36,1.54,0.18,1.55,0.01738252974947787,0.021910508398314855,0.016269339330578312
116682,1.879,0.026970351022599554,16.049999237060547,3.85,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.58,15296.0,0.2,115.9291,-0.03,1.7394,49.59,1.41,1.61,0.2,1.55,0.021910508398314855,0.01982957856429514,0.026970351022599554
122919,1.875,-0.002131061008954174,15.149999618530273,3.75,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.61,15296.0,0.2,116.009,0.0,1.7394,50.87,1.44,1.66,0.22,1.55,0.01982957856429514,0.017939305854025322,0.002131061008954174
126679,1.87,-0.0026702285558788097,14.960000038146973,3.7,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.61,15296.0,0.19,116.1518,-0.02,1.7394,50.94,1.44,1.65,0.21,1.55,0.017939305854025322,0.016506774670181128,0.0026702285558788097
106510,1.85,-0.01075279177626185,15.470000267028809,3.75,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.61,15296.0,0.2,116.5086,-0.07,1.7394,50.34,1.41,1.59,0.18,1.55,0.016506774670181128,0.015166648476646174,0.01075279177626185
144759,1.774,-0.011210879749216583,15.039999961853027,3.75,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.62,15296.0,0.16,116.5711,-0.1,1.7394,49.59,1.37,1.56,0.19,1.55,0.015166648476646174,0.015582322198497945,0.011210879749216583
105923,1.796,0.012325085992620033,15.180000305175781,3.65,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.6,15296.0,0.17,116.3585,-0.06,1.7394,50.0,1.41,1.59,0.18,1.55,0.015582322198497945,0.019228037367591665,0.012325085992620033
116855,1.85,0.02962366921022572,13.739999771118164,3.59,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.15,116.2794,-0.04,1.7394,51.13,1.44,1.62,0.18,1.55,0.019228037367591665,0.018701681764124383,0.02962366921022572
98113,1.825,-0.013605652055778709,14.149999618530273,3.57,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.65,15296.0,0.13,116.3999,-0.06,1.7394,51.41,1.44,1.61,0.17,1.55,0.018701681764124383,0.017769036458552226,0.013605652055778709
95523,1.85,0.013605652055778678,13.680000305175781,3.56,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.14,116.4223,-0.07,1.7394,52.03,1.42,1.59,0.17,1.55,0.017769036458552226,0.017389703266487148,0.013605652055778678
133173,1.967,0.018989536490127943,14.829999923706055,3.61,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.64,15296.0,0.14,116.6039,-0.1,1.7394,52.1,1.41,1.55,0.14,1.55,0.017389703266487148,0.015960032186963166,0.018989536490127943
84658,1.965,-0.0010172940856974727,14.380000114440918,3.57,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.65,15296.0,0.15,116.7829,-0.09,1.7394,53.31,1.42,1.56,0.14,1.55,0.015960032186963166,0.022944739604916352,0.0010172940856974727
137687,1.889,-0.03944465680185207,15.5600004196167,3.62,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.63,15296.0,0.13,117.2454,-0.11,1.7394,53.77,1.39,1.52,0.13,1.55,0.022944739604916352,0.021368755261871236,0.03944465680185207
68345,1.906,0.008959216712637767,17.079999923706055,3.66,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.6,15296.0,0.15,117.0473,-0.15,1.7394,53.36,1.34,1.46,0.12,1.55,0.021368755261871236,0.020372511045321305,0.008959216712637767
105602,1.854,-0.017112717067602284,25.030000686645508,4.03,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.57,15296.0,0.15,117.4018,-0.21,1.7394,51.36,1.26,1.38,0.12,1.55,0.020372511045321305,0.01845650929793235,0.017112717067602284
97151,1.851,-0.001619433552302994,27.850000381469727,4.18,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.52,15296.0,0.14,117.2425,-0.2,1.7394,49.78,1.2,1.33,0.13,1.55,0.01845650929793235,0.018438866584096332,0.001619433552302994
123442,1.809,-0.022951827178202405,27.559999465942383,4.27,151667.0,3.6,77.1244,101.9372,514215.0,21933.217,96.8,257.879,1.5,15296.0,0.11,117.405,-0.21,1.7394,48.67,1.16,1.33,0.17,1.55,0.018438866584096332,0.021660389667452252,0.022951827178202405
